Distance r(in m),Azimuth(in deg),Elevation(in deg),x-axis,y-axis,z-axis,Rvec1,Rvec2,Rvec3,TimeStamp(UTC),TimeStamp(Datetime)
6.611420540709991,1.2648166629725084,-0.7110245097319807,0.1459254406394283,-0.08204376365271748,6.60930073099582,2.135355871326844,-2.1896450692660143,0.005684026786378758,1597539247.337741,2020-08-15 20:54:07.337741
6.611420540709991,1.2648166629725084,-0.7110245097319807,0.1459254406394283,-0.08204376365271748,6.60930073099582,2.135355871326844,-2.1896450692660143,0.005684026786378758,1597539247.377739,2020-08-15 20:54:07.377739
6.611420540709991,1.2648166629725084,-0.7110245097319807,0.1459254406394283,-0.08204376365271748,6.60930073099582,2.135355871326844,-2.1896450692660143,0.005684026786378758,1597539247.401766,2020-08-15 20:54:07.401766
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539247.437741,2020-08-15 20:54:07.437741
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539247.461739,2020-08-15 20:54:07.461739
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539247.501738,2020-08-15 20:54:07.501738
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539247.52574,2020-08-15 20:54:07.525740
6.552336104073721,1.2230132582881301,-0.7858245954448237,0.13983982459269628,-0.08986395658379687,6.550227302431037,2.2004395934263363,-2.259001468734652,0.008402964040001303,1597539247.583128,2020-08-15 20:54:07.583128
6.552336104073721,1.2230132582881301,-0.7858245954448237,0.13983982459269628,-0.08986395658379687,6.550227302431037,2.2004395934263363,-2.259001468734652,0.008402964040001303,1597539247.607131,2020-08-15 20:54:07.607131
6.604412173260276,1.3463468176962015,-0.7431657688876141,0.15516436327473498,-0.0856613780190949,6.6020334975667865,-2.2595076742054996,2.3321577787758394,0.08982401216826945,1597539247.647129,2020-08-15 20:54:07.647129
6.604412173260276,1.3463468176962015,-0.7431657688876141,0.15516436327473498,-0.0856613780190949,6.6020334975667865,-2.2595076742054996,2.3321577787758394,0.08982401216826945,1597539247.67513,2020-08-15 20:54:07.675130
6.552336104073721,1.2230132582881301,-0.7858245954448237,0.13983982459269628,-0.08986395658379687,6.550227302431037,2.2004395934263363,-2.259001468734652,0.008402964040001303,1597539247.711131,2020-08-15 20:54:07.711131
6.552336104073721,1.2230132582881301,-0.7858245954448237,0.13983982459269628,-0.08986395658379687,6.550227302431037,2.2004395934263363,-2.259001468734652,0.008402964040001303,1597539247.73513,2020-08-15 20:54:07.735130
6.6160036341242145,1.3298571208635777,-0.7826128174620632,0.15353188287982808,-0.09036631117815319,6.613604613029739,2.1246611771055015,-2.1949807123831926,-0.061750167933174886,1597539247.775131,2020-08-15 20:54:07.775131
6.6160036341242145,1.3298571208635777,-0.7826128174620632,0.15353188287982808,-0.09036631117815319,6.613604613029739,2.1246611771055015,-2.1949807123831926,-0.061750167933174886,1597539247.799189,2020-08-15 20:54:07.799189
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539247.835215,2020-08-15 20:54:07.835215
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539247.859733,2020-08-15 20:54:07.859733
6.593753876225378,1.253933698438397,-0.8025074948799502,0.14428042181844694,-0.09235172183411111,6.5915282370320885,-2.1989093672581985,2.2666965177834455,0.004696591573047904,1597539247.8997,2020-08-15 20:54:07.899700
6.593753876225378,1.253933698438397,-0.8025074948799502,0.14428042181844694,-0.09235172183411111,6.5915282370320885,-2.1989093672581985,2.2666965177834455,0.004696591573047904,1597539247.927728,2020-08-15 20:54:07.927728
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539247.979699,2020-08-15 20:54:07.979699
6.588813456670527,1.1916851941971145,-0.7166467944263748,0.13701901397506766,-0.08240971611823456,6.586873096948295,-2.2077772272992258,2.259161961426013,-0.06725796375907388,1597539248.00378,2020-08-15 20:54:08.003780
6.611420540709991,1.2648166629725084,-0.7110245097319807,0.1459254406394283,-0.08204376365271748,6.60930073099582,2.135355871326844,-2.1896450692660143,0.005684026786378758,1597539248.044887,2020-08-15 20:54:08.044887
6.611420540709991,1.2648166629725084,-0.7110245097319807,0.1459254406394283,-0.08204376365271748,6.60930073099582,2.135355871326844,-2.1896450692660143,0.005684026786378758,1597539248.068886,2020-08-15 20:54:08.068886
