Distance r(in m),Azimuth(in deg),Elevation(in deg),x-axis,y-axis,z-axis,Rvec1,Rvec2,Rvec3,TimeStamp(UTC),TimeStamp(Datetime)
45.776003147804005,-0.482939539207937,0.3845214192486549,-0.3858274107804382,0.30720799537665044,45.77334622511697,-2.173487839093065,2.067430782449442,0.4478469485482641,1597536370.26585,2020-08-15 20:06:10.265850
46.20515807555845,-0.4394090804500148,-0.05502218532913106,-0.35434996803361507,-0.04437165183269898,46.20377798453296,2.249597269237563,-2.1758468882764412,-0.1634821379652345,1597536370.315944,2020-08-15 20:06:10.315944
44.57438155189705,-0.36834515171572946,-0.17253175680236896,-0.2865581014619507,-0.13422427970237882,44.57325833985356,2.3678473715354684,-2.373179419722287,-0.4355981308904573,1597536370.810132,2020-08-15 20:06:10.810132
46.17826754704095,-0.44474469423406626,0.806954890985286,-0.3584085348044892,0.6503541315795963,46.17229663414862,2.160891227405798,-2.0460260108600736,0.4289429072298751,1597536370.874418,2020-08-15 20:06:10.874418
45.90762345614689,0.856057861808461,-0.23361823411357643,0.6858758792965445,-0.1871835639221836,45.902117903022344,-2.0735165398962168,1.9598858946901214,-0.20810408120184562,1597536371.304643,2020-08-15 20:06:11.304643
44.35886861124873,0.7018425557095402,0.37035131469755417,0.543347398980621,0.28672706870611886,44.35461402900627,2.2982235537423046,-2.259061461149916,-0.44878306042005456,1597536371.468673,2020-08-15 20:06:11.468673
44.34103999585455,0.1504953347327815,0.5206265090074191,0.11646296729062343,0.40290582268927366,44.339056498636346,2.292816728012111,-2.2564865388524833,-0.46184591406084363,1597536371.578497,2020-08-15 20:06:11.578497
46.200757554106474,-0.03781886549666421,0.6472259517531394,-0.030493496129427228,0.5218830006622323,46.19779980533315,2.256350791064466,-2.180831042313011,-0.1689757276311308,1597536371.610498,2020-08-15 20:06:11.610498
45.131658923860165,-0.1718267538733485,0.871098769936352,-0.13533140931508053,0.6861346221939973,45.126240059521095,2.017113166385859,-2.013896945989262,0.36973308654278353,1597536371.678528,2020-08-15 20:06:11.678528
44.87249209747832,-0.17019181713845666,0.922127421481273,-0.13327213208927569,0.7221538741503504,44.86648280575504,2.1979780846000785,-2.1976130777776874,0.0363065647913835,1597536371.709502,2020-08-15 20:06:11.709502
45.131658923860165,-0.1718267538733485,0.871098769936352,-0.13533140931508053,0.6861346221939973,45.126240059521095,2.017113166385859,-2.013896945989262,0.36973308654278353,1597536371.737904,2020-08-15 20:06:11.737904
44.81312484027918,-0.16899163723660188,0.5114110778717345,-0.132169083846837,0.3999879984410921,44.81114480667532,2.230502206702773,-2.2309162636453377,-0.04876981724668607,1597536371.80382,2020-08-15 20:06:11.803820
44.71874512262576,-0.28841433382327564,1.131016406607887,-0.2250595061881969,0.882688920185966,44.70946626645436,2.029932286292408,-1.993975554073695,-0.17281130204188083,1597536371.866437,2020-08-15 20:06:11.866437
44.531166466009864,-0.16942122195796278,0.44875230390636855,-0.131672564813584,0.34877366899706475,44.5296059502773,-2.263966729445189,2.3069911639102463,0.46603919895301593,1597536371.915406,2020-08-15 20:06:11.915406
44.35541112130458,0.5014610209666555,-0.2812545523496277,0.38819539578970064,-0.21773176495737234,44.353177935218646,2.2906802092108847,-2.2543817067969187,-0.44089653208508345,1597536372.105331,2020-08-15 20:06:12.105331
44.74795895898341,0.7140134150575819,1.118450689815686,0.5575232443582989,0.8734536385506864,44.7359595579235,-2.2920075114708074,2.2561928667361593,-0.4704043157281685,1597536372.173641,2020-08-15 20:06:12.173641
44.889239447718815,1.1855188253273896,0.7150188445969582,0.9286739464090749,0.560177718183705,44.8761360170408,2.2235809497125745,-2.2234825526424693,-0.010133510194313708,1597536372.235999,2020-08-15 20:06:12.235999
43.51329231890939,2.757536408671496,0.25468476098293924,2.0933825675760063,0.19341976063435606,43.4624774564546,2.0048464078406525,-1.915004596088274,-0.32683041943086377,1597536372.40928,2020-08-15 20:06:12.409280
46.432459273264065,3.0108605010040472,0.08880092368289581,2.438873464279994,0.07196417705874891,46.36830805135958,-2.2085287607073893,2.134567997298435,-0.24972085565056193,1597536372.44295,2020-08-15 20:06:12.442950
44.877166788258556,3.2129299053110687,0.4274480773566447,2.515152544432574,0.3347974472490354,44.80537933428001,2.049220842180929,-2.0239288653907086,-0.11859971202757545,1597536372.475815,2020-08-15 20:06:12.475815
45.02385891016195,3.440805660230614,0.1624469950073911,2.7021994971678485,0.12765304611900863,44.942515436271385,2.206633687448296,-2.206940436656846,-0.039743970071851514,1597536372.506071,2020-08-15 20:06:12.506071
43.626230904613834,3.798674067221022,0.6443626782531072,2.8900903308309465,0.49062117064829036,43.52763135858913,2.0822874332682604,-2.01668082156494,-0.3229396441258868,1597536372.570858,2020-08-15 20:06:12.570858
43.23935072171311,4.059024657637386,0.033390893305110025,3.0606580795886797,0.02519907185264958,43.130884386503574,2.086765872844281,-2.1888408299436763,-0.3608816840745393,1597536372.602936,2020-08-15 20:06:12.602936
42.35616856385763,4.127732277975669,-0.0964348900405445,3.048801877112175,-0.07128990240107203,42.246239362502486,2.0492271077756454,-2.0564893620020146,-0.3001832421573187,1597536372.635942,2020-08-15 20:06:12.635942
45.115093998712794,4.436132476261287,0.21202508165057965,3.4895286926903086,0.16694963814753494,44.97962898728606,2.20186532181501,-2.2022956616707563,-0.046966031653939276,1597536372.746793,2020-08-15 20:06:12.746793
45.01643346457268,4.477034343759194,-0.13417242577355395,3.513950596091363,-0.1054171635088107,44.87895186276264,2.1278377609499945,-2.2749156905664627,-0.04848526387107166,1597536372.842076,2020-08-15 20:06:12.842076
